,State,County,Year,MME,Population,fips,_merge,Prescription Rate Per Capita
724,CA,Del Norte,2007,15646767.105,28746,6015.0,both,544.3111078063035
725,CA,Del Norte,2008,16896475.4709,28873,6015.0,both,585.1998569909604
726,CA,Del Norte,2009,16887827.3175,29114,6015.0,both,580.0586424915848
727,CA,Del Norte,2010,18456003.5440875,28610,6015.0,both,645.089253550769
728,CA,Del Norte,2011,20668081.590675,28447,6015.0,both,726.5469677180371
729,CA,Del Norte,2012,21504571.5888,28195,6015.0,both,762.7086926334456
730,CA,Del Norte,2013,19687980.927675,27821,6015.0,both,707.6661848127314
731,CA,Del Norte,2014,19214941.5974625,27182,6015.0,both,706.8994775021155
732,CA,El Dorado,2006,59403309.87925,174995,6017.0,both,339.4571838009657
733,CA,El Dorado,2007,66500701.1522875,175752,6017.0,both,378.37806199808534
734,CA,El Dorado,2008,73239425.2406625,177009,6017.0,both,413.761024810391
735,CA,El Dorado,2009,78334698.6120375,178447,6017.0,both,438.9801936263288
736,CA,El Dorado,2010,79602600.2822625,181058,6017.0,both,439.65248860731094
737,CA,El Dorado,2011,76540414.1649,180963,6017.0,both,422.9616781601764
738,CA,El Dorado,2012,78225965.8995375,180613,6017.0,both,433.11370665199905
739,CA,El Dorado,2013,79355580.0160875,181529,6017.0,both,437.15097872013564
740,CA,El Dorado,2014,77565008.922,183157,6017.0,both,423.4891864466005
741,CA,Fresno,2006,213649773.333575,878024,6019.0,both,243.33022028278842
742,CA,Fresno,2007,238893482.4712625,889888,6019.0,both,268.4534261292011
743,CA,Fresno,2008,254561606.898325,903133,6019.0,both,281.8650264117522
744,CA,Fresno,2009,279918625.6444875,915267,6019.0,both,305.8327522400431
745,CA,Fresno,2010,290242749.4581,930450,6019.0,both,311.9380401505723
746,CA,Fresno,2011,310443697.6417125,939251,6019.0,both,330.5226160437545
747,CA,Fresno,2012,331258813.28385,944779,6019.0,both,350.62042370104547
748,CA,Fresno,2013,297128331.938925,951143,6019.0,both,312.3908097298987
749,CA,Fresno,2014,285938826.2160375,960072,6019.0,both,297.8306066795381
750,CA,Glenn,2006,11473642.449,27714,6021.0,both,414.0016760121238
751,CA,Glenn,2007,11539210.0175,27862,6021.0,both,414.1558401227478
752,CA,Glenn,2008,12395176.0913625,28127,6021.0,both,440.6860344637715
753,CA,Glenn,2009,12507306.705,28299,6021.0,both,441.96991784161986
754,CA,Glenn,2010,14352259.6875,28122,6021.0,both,510.35700474717305
755,CA,Glenn,2011,12496707.9938625,28131,6021.0,both,444.2326257105151
756,CA,Glenn,2012,11816416.31295,27836,6021.0,both,424.5012326824975
757,CA,Glenn,2013,11576895.7093125,27784,6021.0,both,416.67491035533044
758,CA,Glenn,2014,11615285.1718125,27802,6021.0,both,417.7859568308935
759,CA,Humboldt,2006,82388005.885575,129033,6023.0,both,638.5033742188044
760,CA,Humboldt,2007,91875740.0846625,128564,6023.0,both,714.6303793026236
761,CA,Humboldt,2008,98951397.1233,128852,6023.0,both,767.9461484749946
762,CA,Humboldt,2009,98652404.7344625,129623,6023.0,both,761.0717599072889
763,CA,Humboldt,2010,97970877.4753875,134623,6023.0,both,727.7424918133416
764,CA,Humboldt,2011,99541073.7145125,135257,6023.0,both,735.9402745478053
765,CA,Humboldt,2012,99429801.0331875,134597,6023.0,both,738.7222674590629
766,CA,Humboldt,2013,90823018.3645875,134447,6023.0,both,675.5302711446705
767,CA,Humboldt,2014,81704277.602325,134556,6023.0,both,607.2139302767993
768,CA,Imperial,2006,18966706.3933125,156792,6025.0,both,120.96730951395797
769,CA,Imperial,2007,21450635.066025,160366,6025.0,both,133.76049203712134
770,CA,Imperial,2008,23053321.1277,163093,6025.0,both,141.35076997602596
771,CA,Imperial,2009,24505834.57065,166874,6025.0,both,146.8523231339214
772,CA,Imperial,2010,26213878.7761125,174528,6025.0,both,150.19870035818036
773,CA,Imperial,2011,31636606.7156625,175731,6025.0,both,180.0286046039828
774,CA,Imperial,2012,36778244.8552125,176487,6025.0,both,208.39067384686976
775,CA,Imperial,2013,45841759.6636125,176301,6025.0,both,260.01985050347133
776,CA,Imperial,2014,42329858.8856625,177786,6025.0,both,238.09444436379977
777,CA,Inyo,2006,5234406.063,17499,6027.0,both,299.12601080061717
778,CA,Inyo,2007,6301315.1499,17438,6027.0,both,361.355381918798
779,CA,Inyo,2008,7127469.7704375,17223,6027.0,both,413.8343941495384
780,CA,Inyo,2009,7333630.622025,17293,6027.0,both,424.08087792893076
781,CA,Inyo,2010,6279745.8684,18546,6027.0,both,338.60378887091554
782,CA,Inyo,2011,7196313.6949875,18385,6027.0,both,391.42310008090834
783,CA,Inyo,2012,7979811.7479375005,18344,6027.0,both,435.0093626219745
784,CA,Inyo,2013,8139746.0068125,18348,6027.0,both,443.6312408334696
785,CA,Inyo,2014,7480109.040225,18280,6027.0,both,409.1963369926149
786,CA,Kern,2006,145293996.435225,768209,6029.0,both,189.13342128929108
787,CA,Kern,2007,173974971.0867125,784687,6029.0,both,221.71256958088068
788,CA,Kern,2008,193101777.3513625,797145,6029.0,both,242.2417218339982
789,CA,Kern,2009,217433447.7182625,807407,6029.0,both,269.2984426915577
790,CA,Kern,2010,234318668.477775,839631,6029.0,both,279.0733887597945
791,CA,Kern,2011,247510508.9080875,848651,6029.0,both,291.65170241723337
792,CA,Kern,2012,266785313.1585375,854392,6029.0,both,312.25165165233
793,CA,Kern,2013,266365291.578075,862727,6029.0,both,308.74806465785235
794,CA,Kern,2014,251134804.7151,869837,6029.0,both,288.71478761549577
795,CA,Kings,2006,22692888.958725,145168,6031.0,both,156.32156507443102
796,CA,Kings,2007,25679713.176225,147622,6031.0,both,173.9558682054504
797,CA,Kings,2008,27157690.635675,148746,6031.0,both,182.57761980607881
798,CA,Kings,2009,30589689.042712502,148764,6031.0,both,205.6256153552775
799,CA,Kings,2010,32869140.1111125,152982,6031.0,both,214.85625832524417
800,CA,Kings,2011,37785758.5240875,151779,6031.0,both,248.95248040959225
801,CA,Kings,2012,43457402.8249875,150884,6031.0,both,288.01862904607185
802,CA,Kings,2013,42258571.921575,150237,6031.0,both,281.27939137213207
803,CA,Kings,2014,39190966.785,149373,6031.0,both,262.3698177381454
804,CA,Lake,2006,51886319.110125,64623,6033.0,both,802.9079292221809
805,CA,Lake,2007,55665441.9533625,64644,6033.0,both,861.1076349446585
806,CA,Lake,2008,65872091.9254125,65092,6033.0,both,1011.9844516286563
807,CA,Lake,2009,73996612.846575,65279,6033.0,both,1133.5439091679561
808,CA,Lake,2010,77491677.9588375,64665,6033.0,both,1198.355802348063
809,CA,Lake,2011,75393911.2949625,64258,6033.0,both,1173.2999983653785
810,CA,Lake,2012,76744156.37666251,63966,6033.0,both,1199.7648184451507
811,CA,Lake,2013,76924430.314275,63811,6033.0,both,1205.5042283348482
812,CA,Lake,2014,72307831.9843125,64056,6033.0,both,1128.822155368935
813,CA,Lassen,2006,21698322.14565,34078,6035.0,both,636.7252228901344
814,CA,Lassen,2007,20989888.49175,35005,6035.0,both,599.6254389872875
815,CA,Lassen,2008,28573847.0604,34547,6035.0,both,827.1006761918546
816,CA,Lassen,2009,31692862.3672125,34473,6035.0,both,919.3531856006875
817,CA,Lassen,2010,31080824.1252,34895,6035.0,both,890.6956333342886
818,CA,Lassen,2011,33867029.7961125,34235,6035.0,both,989.2516370998247
819,CA,Lassen,2012,36118103.796075,33622,6035.0,both,1074.2401938039081
820,CA,Lassen,2013,31063264.698825,32128,6035.0,both,966.8595835042643
821,CA,Lassen,2014,25319751.4417875,31664,6035.0,both,799.6384361352798
822,CA,Los Angeles,2006,1325100808.8451126,9760598,6037.0,both,135.76020740175065
823,CA,Los Angeles,2007,1518851973.2678876,9734701,6037.0,both,156.0245120284524
824,CA,Los Angeles,2008,1606829323.7279751,9779254,6037.0,both,164.31001012224195
825,CA,Los Angeles,2009,1768168200.45675,9848011,6037.0,both,179.54571745063546
826,CA,Los Angeles,2010,1790539290.3128626,9818605,6037.0,both,182.36188239702713
827,CA,Los Angeles,2011,1847919620.42655,9873700,6037.0,both,187.15573902656044
828,CA,Los Angeles,2012,1834921718.2207124,9931394,6037.0,both,184.75973445628202
829,CA,Los Angeles,2013,1815181819.8304875,9987189,6037.0,both,181.7510232188945
830,CA,Los Angeles,2014,1719521684.147475,10033449,6037.0,both,171.37892305502075
831,CA,Madera,2006,28226121.9760875,142865,6039.0,both,197.57198737330697
832,CA,Madera,2007,32225290.04745,145223,6039.0,both,221.9021094967739
833,CA,Madera,2008,33452867.240537506,147577,6039.0,both,226.68076489247989
834,CA,Madera,2009,35442166.912725,148632,6039.0,both,238.45582992037382
835,CA,Madera,2010,37295919.1313625,150865,6039.0,both,247.21386094430449
836,CA,Madera,2011,38661994.0540875,151685,6039.0,both,254.88343642474535
837,CA,Madera,2012,40221033.0817875,151520,6039.0,both,265.45032392943176
838,CA,Madera,2013,40173048.1258875,151295,6039.0,both,265.5279297127301
839,CA,Madera,2014,39836690.58045,153357,6039.0,both,259.76440971360944
840,CA,Marin,2006,73455831.6489125,244336,6041.0,both,300.6345018700171
841,CA,Marin,2007,79848249.37226251,246100,6041.0,both,324.45448749395575
842,CA,Marin,2008,80439721.9333125,248345,6041.0,both,323.90312643021804
843,CA,Marin,2009,78521036.5528125,250750,6041.0,both,313.1447120750249
844,CA,Marin,2010,76680125.7726375,252409,6041.0,both,303.7931522752259
845,CA,Marin,2011,78506240.629875,255380,6041.0,both,307.40950986715876
846,CA,Marin,2012,83277739.477875,256087,6041.0,both,325.1931549741884
847,CA,Marin,2013,83373705.8782875,258441,6041.0,both,322.60247359469855
848,CA,Marin,2014,75611629.3100625,260403,6041.0,both,290.3638948478416
849,CA,Mariposa,2006,2687749.807725,17896,6043.0,both,150.1871819247318
850,CA,Mariposa,2007,2818865.54045,17963,6043.0,both,156.92621168234706
851,CA,Mariposa,2008,2766034.3847625,17960,6043.0,both,154.01082320503897
852,CA,Mariposa,2009,4886823.3424875,17792,6043.0,both,274.66408174952227
853,CA,Mariposa,2010,4743514.313175,18251,6043.0,both,259.9043511684291
854,CA,Mariposa,2011,5577258.28545,18199,6043.0,both,306.45960137644926
855,CA,Mariposa,2012,6829048.005225,17912,6043.0,both,381.25547148420054
856,CA,Mariposa,2013,7250102.29545,17840,6043.0,both,406.3958685790359
857,CA,Mariposa,2014,7975613.595,17745,6043.0,both,449.4569509721048
858,CA,Mendocino,2006,52554781.3611375,85959,6045.0,both,611.3935871885143
859,CA,Mendocino,2007,56757584.8103625,85560,6045.0,both,663.3658813740358
860,CA,Mendocino,2008,56390397.7382625,85786,6045.0,both,657.3380008190438
861,CA,Mendocino,2009,54917673.5587875,86040,6045.0,both,638.2807247650802
862,CA,Mendocino,2010,54022918.156275,87841,6045.0,both,615.0080048755706
863,CA,Mendocino,2011,52375870.15965,87335,6045.0,both,599.7122592276864
864,CA,Mendocino,2012,51632089.2282,87293,6045.0,both,591.4802931300334
865,CA,Mendocino,2013,52732427.4946125,87070,6045.0,both,605.6325656898185
866,CA,Mendocino,2014,53040493.8901125,87247,6045.0,both,607.9348732920616
867,CA,Merced,2006,46296294.3259,240516,6047.0,both,192.48737849415426
868,CA,Merced,2007,52572008.9504875,243083,6047.0,both,216.27184521536884
869,CA,Merced,2008,58246761.723712504,244356,6047.0,both,238.36845309185165
870,CA,Merced,2009,64983797.7733875,245321,6047.0,both,264.8929271174808
871,CA,Merced,2010,69691024.25475,255793,6047.0,both,272.45086556219286
872,CA,Merced,2011,78996596.502225,259249,6047.0,both,304.7132158744103
873,CA,Merced,2012,90040050.501075,260776,6047.0,both,345.27736640287065
874,CA,Merced,2013,96695984.7517875,261888,6047.0,both,369.22648136526874
875,CA,Merced,2014,96563586.103125,264241,6047.0,both,365.4375592853683
876,CA,Modoc,2006,4081599.937125,9252,6049.0,both,441.1586616001946
877,CA,Modoc,2007,4732233.698175,9100,6049.0,both,520.0256811181318
878,CA,Modoc,2008,5278092.6375,9089,6049.0,both,580.7121396743316
879,CA,Modoc,2009,4639916.4502125,9107,6049.0,both,509.4890139686505
880,CA,Modoc,2010,5126597.8393125,9686,6049.0,both,529.279149216653
881,CA,Modoc,2011,6025589.364525,9513,6049.0,both,633.4057988568275
882,CA,Modoc,2012,5549679.07155,9358,6049.0,both,593.0411489153665
883,CA,Modoc,2013,4127297.4075,9154,6049.0,both,450.8736516823247
884,CA,Modoc,2014,3865125.0413625,9078,6049.0,both,425.76834560062787
885,CA,Mono,2006,1073382.819,13102,6051.0,both,81.92511212028697
886,CA,Mono,2007,1047182.1285,12825,6051.0,both,81.65162795321638
887,CA,Mono,2008,1256637.525,12881,6051.0,both,97.55745089666951
888,CA,Mono,2009,1382708.0625,12927,6051.0,both,106.9627958923184
889,CA,Mono,2010,1728576.7163625,14202,6051.0,both,121.7136119111745
890,CA,Mono,2011,2136829.89,14424,6051.0,both,148.1440578202995
891,CA,Mono,2012,2066864.43,14328,6051.0,both,144.25351968174203
892,CA,Mono,2013,1825409.07,14064,6051.0,both,129.7930226109215
893,CA,Mono,2014,1774700.7075,14130,6051.0,both,125.59806847133758
894,CA,Monterey,2006,88923229.73101251,401374,6053.0,both,221.5470601758273
895,CA,Monterey,2007,101668510.261,402116,6053.0,both,252.83378493021917
896,CA,Monterey,2008,115283790.2985,405660,6053.0,both,284.1882125388256
897,CA,Monterey,2009,132539888.1884625,410370,6053.0,both,322.9765533261751
898,CA,Monterey,2010,138703480.55835,415057,6053.0,both,334.1793550243701
899,CA,Monterey,2011,137286049.95675,420379,6053.0,both,326.5768507864332
900,CA,Monterey,2012,145217291.04285,424222,6053.0,both,342.31438030759836
901,CA,Monterey,2013,134255582.3149125,426163,6053.0,both,315.03340814409626
902,CA,Monterey,2014,117758145.3683625,427985,6053.0,both,275.14549661404607
903,CA,Napa,2006,30519704.882425,130818,6055.0,both,233.29897171967923
904,CA,Napa,2007,33857961.816700004,131949,6055.0,both,256.5988511978113
905,CA,Napa,2008,37799410.0922125,133591,6055.0,both,282.948777179694
906,CA,Napa,2009,42024692.1542625,134650,6055.0,both,312.10317233020794
907,CA,Napa,2010,42561029.548125,136484,6055.0,both,311.8389668248659
908,CA,Napa,2011,39246851.7861,137668,6055.0,both,285.0833293583113
909,CA,Napa,2012,43308830.8804125,138504,6055.0,both,312.6901091695005
910,CA,Napa,2013,45047878.9847625,139522,6055.0,both,322.8729446593548
911,CA,Napa,2014,47270944.7302125,140331,6055.0,both,336.8531880355196
912,CA,Nevada,2006,50343647.009587504,96772,6057.0,both,520.2294776338972
913,CA,Nevada,2007,52070894.492,96942,6057.0,both,537.1345184955953
914,CA,Nevada,2008,53597977.3205,97297,6057.0,both,550.8697834516995
915,CA,Nevada,2009,56296243.937025,97751,6057.0,both,575.9147623760882
916,CA,Nevada,2010,59582129.2702125,98764,6057.0,both,603.2778063890942
917,CA,Nevada,2011,56292542.3302125,98716,6057.0,both,570.2473999170601
918,CA,Nevada,2012,55713381.7504125,98165,6057.0,both,567.5483293476544
919,CA,Nevada,2013,53490825.3299625,97969,6057.0,both,545.9974617477212
920,CA,Nevada,2014,49297766.531775,98605,6057.0,both,499.95199565716746
921,CA,Orange,2006,498896009.76215,2953062,6059.0,both,168.9419354426524
922,CA,Orange,2007,554743564.633275,2957902,6059.0,both,187.5462962036183
923,CA,Orange,2008,643246320.0266625,2989141,6059.0,both,215.19437190372167
924,CA,Orange,2009,714669369.7132875,3026786,6059.0,both,236.11493171743476
925,CA,Orange,2010,714471883.0195125,3010232,6059.0,both,237.34778017757853
926,CA,Orange,2011,824406232.7997,3050199,6059.0,both,270.27949087902135
927,CA,Orange,2012,827039850.7962375,3078710,6059.0,both,268.63194350758516
928,CA,Orange,2013,755574984.7512375,3105262,6059.0,both,243.3208485310539
929,CA,Orange,2014,716227055.291475,3126523,6059.0,both,229.081012770888
930,CA,Placer,2006,145515448.3822,324213,6061.0,both,448.82669227390636
931,CA,Placer,2007,158725534.7064125,331870,6061.0,both,478.27623679878417
932,CA,Placer,2008,162650442.2819,341041,6061.0,both,476.9234264557634
933,CA,Placer,2009,182828237.815125,348552,6061.0,both,524.5364760928785
934,CA,Placer,2010,188597003.45895,348432,6061.0,both,541.2734865309444
935,CA,Placer,2011,188135546.1589875,356323,6061.0,both,527.9915867316662
936,CA,Placer,2012,183355655.5516875,360269,6061.0,both,508.9409734162182
937,CA,Placer,2013,171584802.8308125,365415,6061.0,both,469.5614652677436
938,CA,Placer,2014,168541440.3415125,369241,6061.0,both,456.45375335218057
939,CA,Plumas,2006,13529846.205225,20704,6063.0,both,653.4894805460298
940,CA,Plumas,2007,11542878.6285,20606,6063.0,both,560.1707574735514
941,CA,Plumas,2008,12243815.4,20359,6063.0,both,601.3957168819687
942,CA,Plumas,2009,12114594.2311125,20122,6063.0,both,602.0571628621658
943,CA,Plumas,2010,12628377.572025,20007,6063.0,both,631.1979593154896
944,CA,Plumas,2011,15039689.9368125,19720,6063.0,both,762.661761501648
945,CA,Plumas,2012,16297283.589975,19380,6063.0,both,840.9331057778637
946,CA,Plumas,2013,16465582.732725,18901,6063.0,both,871.1487610562933
947,CA,Plumas,2014,15055005.573315,18631,6063.0,both,808.0621315718427
948,CA,Riverside,2006,331572124.0153375,1994840,6065.0,both,166.2148964404852
949,CA,Riverside,2007,366521429.706775,2055924,6065.0,both,178.2757678332346
950,CA,Riverside,2008,433774034.754775,2087917,6065.0,both,207.75444366551687
951,CA,Riverside,2009,526583199.2239875,2125440,6065.0,both,247.7525591049324
952,CA,Riverside,2010,568241499.1114125,2189641,6065.0,both,259.51354542201784
953,CA,Riverside,2011,624662643.5257875,2233840,6065.0,both,279.636251264991
954,CA,Riverside,2012,664636356.2776875,2260763,6065.0,both,293.9876299628433
955,CA,Riverside,2013,670876271.151975,2286087,6065.0,both,293.46051622356237
956,CA,Riverside,2014,673308257.4640125,2315238,6065.0,both,290.8160014063403
957,CA,Sacramento,2006,395773624.0447375,1362328,6067.0,both,290.51272824513444
958,CA,Sacramento,2007,463911481.47945,1373585,6067.0,both,337.73773117750267
959,CA,Sacramento,2008,515397246.2700125,1386469,6067.0,both,371.7336963682653
960,CA,Sacramento,2009,565487122.7860125,1400949,6067.0,both,403.6457592574837
961,CA,Sacramento,2010,558867703.8808125,1418788,6067.0,both,393.9050117993756
962,CA,Sacramento,2011,533852801.8078875,1433712,6067.0,both,372.35707157915084
963,CA,Sacramento,2012,558721714.4776125,1444819,6067.0,both,386.70706467565316
964,CA,Sacramento,2013,538578453.8346375,1457283,6067.0,both,369.5771197733299
965,CA,Sacramento,2014,536976478.8366,1474828,6067.0,both,364.0943071575804
966,CA,San Benito,2006,10164129.0375,54468,6069.0,both,186.60734812183298
967,CA,San Benito,2007,10840626.8205,54505,6069.0,both,198.89233685900376
968,CA,San Benito,2008,11706055.3538625,54797,6069.0,both,213.62584363856598
969,CA,San Benito,2009,14471233.5270375,55058,6069.0,both,262.83616417300846
970,CA,San Benito,2010,15504438.4470375,55269,6069.0,both,280.5268495365847
971,CA,San Benito,2011,15566055.36135,56094,6069.0,both,277.49947162530754
972,CA,San Benito,2012,17713359.015225,56704,6069.0,both,312.3828833102603
973,CA,San Benito,2013,18999555.900225,57320,6069.0,both,331.46468772199927
974,CA,San Benito,2014,18280985.1075,57891,6069.0,both,315.7828523863813
975,CA,San Bernardino,2006,329826265.68785,1973664,6071.0,both,167.11368585932053
976,CA,San Bernardino,2007,371301684.328175,1992989,6071.0,both,186.3039305927805
977,CA,San Bernardino,2008,444146046.462075,2004914,6071.0,both,221.5287271484338
978,CA,San Bernardino,2009,510512153.67135,2017673,6071.0,both,253.02026327920828
979,CA,San Bernardino,2010,529589930.13551253,2035210,6071.0,both,260.2138993693587
980,CA,San Bernardino,2011,563340966.2867625,2060596,6071.0,both,273.38739194231306
981,CA,San Bernardino,2012,595595243.5776376,2073088,6071.0,both,287.29858239381906
982,CA,San Bernardino,2013,611340530.981925,2082101,6071.0,both,293.61713527918437
983,CA,San Bernardino,2014,609623701.8604125,2098346,6071.0,both,290.5258245591587
984,CA,San Diego,2006,586499311.64805,2947222,6073.0,both,199.00072395226758
985,CA,San Diego,2007,668773981.9617625,2975656,6073.0,both,224.7484191592585
986,CA,San Diego,2008,743891062.787925,3019274,6073.0,both,246.38077325473773
987,CA,San Diego,2009,799298173.2903376,3053793,6073.0,both,261.7394739231957
988,CA,San Diego,2010,827663705.5014,3095313,6073.0,both,267.3925724155845
989,CA,San Diego,2011,934374812.245575,3137236,6073.0,both,297.8337658517163
990,CA,San Diego,2012,1065702626.157675,3175148,6073.0,both,335.63872492169656
991,CA,San Diego,2013,1062803657.218875,3210788,6073.0,both,331.01022466101
992,CA,San Diego,2014,1018056638.8471124,3249307,6073.0,both,313.3150049678631
993,CA,San Francisco,2006,203407771.2215125,786149,6075.0,both,258.7394644291508
994,CA,San Francisco,2007,213326540.178225,799185,6075.0,both,266.9301102726215
995,CA,San Francisco,2008,254730639.5439625,808001,6075.0,both,315.2603023312626
996,CA,San Francisco,2009,271362402.4116375,815358,6075.0,both,332.8138098990106
997,CA,San Francisco,2010,276915383.9407875,805235,6075.0,both,343.8938743854744
998,CA,San Francisco,2011,237207685.4712375,815694,6075.0,both,290.8047447587423
999,CA,San Francisco,2012,234706308.43305,828963,6075.0,both,283.132429834685
1000,CA,San Francisco,2013,218342997.252075,839695,6075.0,both,260.0265539893354
1001,CA,San Francisco,2014,199325770.93035,850918,6075.0,both,234.24791922412032
1002,CA,San Joaquin,2006,137856997.2995625,659897,6077.0,both,208.90684046080298
1003,CA,San Joaquin,2007,161330100.3188,665246,6077.0,both,242.5119434296486
1004,CA,San Joaquin,2008,178163591.05208752,668753,6077.0,both,266.4116513153399
1005,CA,San Joaquin,2009,199082938.3348875,674860,6077.0,both,294.99887137315517
1006,CA,San Joaquin,2010,220648489.0796625,685306,6077.0,both,321.97075332721806
1007,CA,San Joaquin,2011,234944375.3587875,694265,6077.0,both,338.40734497459545
1008,CA,San Joaquin,2012,237125087.71211252,699444,6077.0,both,339.0194035721409
1009,CA,San Joaquin,2013,240328992.3846375,701831,6077.0,both,342.4314291968259
1010,CA,San Joaquin,2014,246979638.599925,711296,6077.0,both,347.2248383231805
1011,CA,San Luis Obispo,2006,87172235.876775,259366,6079.0,both,336.0973908560683
1012,CA,San Luis Obispo,2007,97483957.575125,261706,6079.0,both,372.49416358480505
1013,CA,San Luis Obispo,2008,107132010.9137375,265134,6079.0,both,404.0674184138492
1014,CA,San Luis Obispo,2009,112457896.8647625,266971,6079.0,both,421.23637722734867
1015,CA,San Luis Obispo,2010,116469755.279475,269637,6079.0,both,431.95019704074366
1016,CA,San Luis Obispo,2011,119479476.0043275,271056,6079.0,both,440.7925890012673
1017,CA,San Luis Obispo,2012,129292177.9501125,274174,6079.0,both,471.56979855898993
1018,CA,San Luis Obispo,2013,123603335.1723375,275713,6079.0,both,448.3043424587796
1019,CA,San Luis Obispo,2014,117526780.1706,278271,6079.0,both,422.3464901861854
1020,CA,San Mateo,2006,89779491.87885,692802,6081.0,both,129.58896175075995
1021,CA,San Mateo,2007,105390601.999,697339,6081.0,both,151.1325223442257
1022,CA,San Mateo,2008,121484290.6851625,708100,6081.0,both,171.56374902579086
1023,CA,San Mateo,2009,150108120.19215,718989,6081.0,both,208.7766574901007
1024,CA,San Mateo,2010,168516167.540625,718451,6081.0,both,234.5548513964418
1025,CA,San Mateo,2011,168946988.499075,728945,6081.0,both,231.76918491666038
1026,CA,San Mateo,2012,170293949.9044125,739700,6081.0,both,230.22029188104977
1027,CA,San Mateo,2013,159141671.552025,749131,6081.0,both,212.43503679867072
1028,CA,San Mateo,2014,151106643.9138,757653,6081.0,both,199.4404350194614
1029,CA,Santa Barbara,2006,110362863.700775,398656,6083.0,both,276.8373326897751
1030,CA,Santa Barbara,2007,121124257.8665,400499,6083.0,both,302.4333590508341
1031,CA,Santa Barbara,2008,133769048.940425,403655,6083.0,both,331.394505061067
1032,CA,Santa Barbara,2009,147026785.3774125,407057,6083.0,both,361.194587926046
1033,CA,Santa Barbara,2010,149592927.2605875,423895,6083.0,both,352.9009006017705
1034,CA,Santa Barbara,2011,152672578.552575,425404,6083.0,both,358.88844146405535
1035,CA,Santa Barbara,2012,140909662.2415875,429635,6083.0,both,327.9752865608889
1036,CA,Santa Barbara,2013,127916132.9823375,434503,6083.0,both,294.39643220492724
1037,CA,Santa Barbara,2014,117354337.717575,438921,6083.0,both,267.370068229989
1038,CA,Santa Clara,2006,164104101.7205375,1700089,6085.0,both,96.5267710811243
1039,CA,Santa Clara,2007,191762610.0625,1723927,6085.0,both,111.23592243900119
1040,CA,Santa Clara,2008,214318327.8054125,1755849,6085.0,both,122.05965763879041
1041,CA,Santa Clara,2009,227854650.09555,1784642,6085.0,both,127.67527049993781
1042,CA,Santa Clara,2010,230839666.1185875,1781642,6085.0,both,129.5656849796915
1043,CA,Santa Clara,2011,254583011.512875,1811891,6085.0,both,140.50680284458335
1044,CA,Santa Clara,2012,278919637.7257125,1837605,6085.0,both,151.7843267327377
1045,CA,Santa Clara,2013,260529708.57105,1866050,6085.0,both,139.6156097484258
1046,CA,Santa Clara,2014,243249741.4557375,1891286,6085.0,both,128.61605355072552
1047,CA,Santa Cruz,2006,59384565.2326,248758,6087.0,both,238.72424296947236
1048,CA,Santa Cruz,2007,68332299.410575,250126,6087.0,both,273.19150912170267
1049,CA,Santa Cruz,2008,76160236.6963875,252929,6087.0,both,301.11310563987325
1050,CA,Santa Cruz,2009,84919617.9072,256218,6087.0,both,331.43501981593795
1051,CA,Santa Cruz,2010,93902001.4985625,262382,6087.0,both,357.88278730462645
1052,CA,Santa Cruz,2011,96956284.456725,264927,6087.0,both,365.9735869002593
1053,CA,Santa Cruz,2012,96305643.18375,266391,6087.0,both,361.519883118236
1054,CA,Santa Cruz,2013,91805127.223125,268836,6087.0,both,341.4911962055863
1055,CA,Santa Cruz,2014,78001792.458825,270863,6087.0,both,287.9750739629444
1056,CA,Shasta,2006,113623902.6601625,178449,6089.0,both,636.7303972572696
1057,CA,Shasta,2007,124546131.466875,179334,6089.0,both,694.4925751217003
1058,CA,Shasta,2008,132346287.6691875,180515,6089.0,both,733.1595029176938
1059,CA,Shasta,2009,136174204.9692375,181099,6089.0,both,751.9323959228792
1060,CA,Shasta,2010,146342529.0973875,177223,6089.0,both,825.7535934804596
1061,CA,Shasta,2011,148954452.7075875,177613,6089.0,both,838.6461165995029
1062,CA,Shasta,2012,156424907.3156625,177908,6089.0,both,879.2460559146441
1063,CA,Shasta,2013,150172532.5821,178447,6089.0,both,841.5525762949223
1064,CA,Shasta,2014,137328611.28165,178904,6089.0,both,767.6106251489626
1065,CA,Sierra,2006,419041.98,3371,6091.0,both,124.30791456541085
1066,CA,Sierra,2007,484273.215,3312,6091.0,both,146.21775815217393
1067,CA,Sierra,2008,485222.55,3250,6091.0,both,149.29924615384616
1068,CA,Sierra,2009,834830.37,3174,6091.0,both,263.02154064272213
1069,CA,Sierra,2010,1339233.93,3240,6091.0,both,413.34380555555555
1070,CA,Sierra,2011,861162.495,3100,6091.0,both,277.79435322580645
1071,CA,Sierra,2012,793530.0675,3068,6091.0,both,258.64734925032593
1072,CA,Sierra,2013,911647.455,3031,6091.0,both,300.7744820191356
1073,CA,Sierra,2014,652966.35,2976,6091.0,both,219.41073588709676
1074,CA,Siskiyou,2006,19444954.948225,44220,6093.0,both,439.7321336097919
1075,CA,Siskiyou,2007,22819118.6188625,44222,6093.0,both,516.0128130537402
1076,CA,Siskiyou,2008,24927711.457725,44535,6093.0,both,559.7330517059615
1077,CA,Siskiyou,2009,28258384.440225,44634,6093.0,both,633.1134211637989
1078,CA,Siskiyou,2010,29704022.07,44900,6093.0,both,661.5595115812918
